Reporter Name,Partner Name,Trade Flow,Product Group,Indicator,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
India,Cape Verde,Export,  All Products,Export (US$ Thousand),16.839,16.373,99.307,90.1,90.621,66.844,673.018,189.159,349.117,353.599,591.215,534.843,610.134,943.342,943.109,4219.136,1455.993,1399.254,1383.36268043116,1474.04480062835,2190.96907426425,3251.66560119264,3640.79839736985
India,Cayman Islands,Export,  All Products,Export (US$ Thousand),100.996,122.223,452.804,100.999,4199.181,674.935,483.206,323.882,622.521,597.028,789.311,312.276,948.485,334.717,2232.46,8171.772,2408.621,5141.503,4153.212200327021,4460.78072550199,5495.81425448466,4696.15521521392,6768.0006208263
India,Central African Republic,Export,  All Products,Export (US$ Thousand),284.99,631.316,739.563,2430.617,1465.463,771.296,897.501,2616.808,1287.385,2053.774,1869.257,5937.015,4609.418,7149.384,11018.232,6380.625,8976.971,10216.617,30852.160566272698,24965.5916896974,54981.7584043545,21472.489813661898,21130.6820783884
India,Chad,Export,  All Products,Export (US$ Thousand),5806.788,3702.402,4604.411,903.105,2707.316,3150.745,3357.939,18285.568,14277.898,16586.064,6135.373,10988.101,34668.14,23764.245,76994.14,35222.898,52816.308,37400.112,26121.0111644401,30722.4882719355,52395.842320833,61825.437505043905,56407.4179216646
India,Chile,Export,  All Products,Export (US$ Thousand),69007.838,102882.829,85602.679,78227.502,71689.408,104662.925,142084.306,176890.351,228543.171,414645.176,261559.088,480949.779,510655.908,650023.12,704383.809,618711.45,665245.516,652730.227,743988.839976426,927400.893577059,875393.747307423,738078.208595013,1128135.35390866
India,China,Export,  All Products,Export (US$ Thousand),542008.536,734887.748,922542.343,1531603.805,2567161.904,4098514.365,7183792.308,7829167.581,9491978.178,10093926.793,10370052.494,17439991.278,16717786.256,14729316.558,16416825.29,13434250.522,9576578.798,8916072.981,12495230.459552798,16365814.3761518,17278832.6800489,19008266.7390196,23036597.2556752
India,Christmas Island,Export,  All Products,Export (US$ Thousand),234.921,140.613,43.053,399.084,117.99,652.687,28.816,90.202,2221.086,190.149,1584.274,1183.761,15.551,28.644,,,34.411,,,,4.00058097258,,
India,Cocos (Keeling) Islands,Export,  All Products,Export (US$ Thousand),554.004,218.804,423.761,258.778,1123.567,405.771,133.491,140.736,84.368,1.676,6.148,923.072,833.376,50.637,5.012,,,19.259,,,,0.5858833968,
India,Colombia,Export,  All Products,Export (US$ Thousand),33551.617,44075.254,49356.784,63506.724,72020.128,271739.663,417070.099,562133.775,561946.252,571264.378,361379.865,507872.055,822313.242,927702.668,1043653.135,1125150.956,963491.609,767224.75,910549.825929002,1079385.12322363,1037460.62355894,830307.7556051151,1317624.37742455
India,Comoros,Export,  All Products,Export (US$ Thousand),1408.892,1272.692,1896.781,6475.781,2047.607,2503.497,3565.602,5912.65,8891.852,12857.504,20247.541,9375.812,9819.575,19184.068,16792.427,16475.193,15834.236,20460.936,20107.8902219532,28769.6083049764,19396.561036893698,17323.3029676976,21157.209928981698
